MP/M3736	MP/M3736	0.0256709	0.014079	0.040476408	0.019474201	-0.014573862	0.069187596	0.005226953	0.012031295	0.015181551	-0.018079024	-0.006094473	-0.001049499	0.03189519	0.066802584	0.019193679	-0.075352736	0.003362255
K10/SC30-1	K10/SC30-1	-0.0474429	0.0325512	0.040802296	-0.006407867	0.029800694	0.027420001	0.022711806	-0.015540755	0.068600684	0.000123238	0.073512554	-0.104771934	0.002783273	-0.028925497	0.079603709	-0.058856498	0.099093325
K10/yan156	K10/yan156	-0.00691316	-0.056185	0.04074524	0.005495301	0.032811373	0.045059748	0.000746762	0.001827052	0.014981571	0.003569353	0.013848812	-0.066901974	0.06171101	0.032117065	0.078125775	-0.098879054	0.122543238
K10/ji63	K10/ji63	0.0139076	-0.0269203	0.040815372	0.009116435	0.03700624	0.030238634	0.018564019	-0.056409627	0.042519763	0.01428232	0.077365629	-0.027315531	0.058799271	-0.012243208	0.081209764	-0.045979802	0.107464686
K10/84-126-15-1	K10/84-126-15-1	0.0166477	-0.0382129	0.041048642	0.004359885	0.032230075	0.032203779	0.014555193	-0.048912823	-0.006936188	0.004301915	0.024426455	-0.011405955	0.057820048	-0.035056654	0.044730768	-0.014058083	0.189476863
K10/PHT22	K10/PHT22	0.0230722	-0.00872044	0.040826354	-0.010434971	-0.028805897	0.032784339	-0.012694363	-0.010966795	0.040744159	-0.00424428	0.034905259	-0.011765912	0.039358493	0.019312637	0.073148303	0.02283887	0.129177913
K10/T24	K10/T24	0.00189007	-0.000978447	0.040755041	4.66e-05	0.029906716	0.043248348	-0.005799265	0.002346543	0.039961889	-0.022108817	0.047257613	-0.022435959	0.035064906	0.020398324	0.057395391	-0.04082628	0.096251689
K10/IBB14	K10/IBB14	0.0249154	0.00909489	0.041164543	0.018132826	0.018780526	0.024437945	0.003003104	-0.018605733	0.031999499	-0.026259003	0.077298835	0.005561477	0.049862485	0.02310168	0.070965461	-0.006016202	0.109851271
K10/A619	K10/A619	0.0162115	-0.0187517	0.041260187	0.027054509	0.023966204	0.009373714	0.027590644	-0.037019271	0.008121024	0.007934308	0.063902944	-0.093834303	0.110883147	0.015683293	0.041777693	-0.029563066	0.087489985
K10/PHT69	K10/PHT69	0.0208745	0.00285122	0.041101519	0.029574994	0.035634305	0.011934271	0.005483475	-0.017656518	0.032924093	-0.026338732	0.083860584	-0.013734623	0.068187729	-0.019388169	0.033445217	-0.005902033	0.091438405
K10/NS501	K10/NS501	0.0224912	0.00753176	0.04109158	0.035695609	0.05009079	0.001747426	-0.003576896	-0.003095347	0.029733332	-0.019540673	0.104728498	0.007805294	0.053954683	0.01009104	0.049723994	-0.011914928	0.093335204
K10/shuang741	K10/shuang741	-0.0378364	-0.0732703	0.040953502	-0.020761879	0.03160727	0.015574642	0.014905196	-0.018417908	0.032992639	0.021859352	0.039751358	-0.040362298	0.079847015	-0.002591725	0.048977867	-0.089958593	0.106443584
K10/PHT77	K10/PHT77	0.0211805	-0.00694405	0.04119502	-0.005490351	0.029288683	0.002632278	0.024279574	-0.009047513	-0.002756392	-0.026160907	0.053844813	-0.071953975	0.068794005	-0.023832101	0.063089207	-0.039180037	0.105497696
K10/PHG47	K10/PHG47	0.0291178	-0.0258546	0.040882125	0.000531647	0.049528819	0.022676799	-0.002418857	-0.023210846	-0.003540599	-0.014181214	0.06149631	-0.050924569	0.090969682	0.007904745	0.037728719	-0.033010457	0.075487882
K10/xuan6	K10/xuan6	0.0262963	-0.0400074	0.040436022	-0.00716649	0.078508578	0.047343004	0.013879736	-0.018904412	-0.016409416	-0.050771013	0.015496921	0.013151738	0.036235366	-0.029670311	0.031656273	-0.093213789	0.154649854
K10/FBHJ	K10/FBHJ	0.0205954	0.00556354	0.041255914	0.03883449	0.01393644	-0.002222369	0.004661215	-0.014067994	0.044379462	-0.029333806	0.066541046	0.008207761	0.070574366	0.023134366	-0.000976723	-0.002966018	0.087642796
78010/LH162	78010/LH162	0.048852	0.0247365	0.041267175	0.017855119	-0.008885755	-0.006456554	0.008499312	-0.051181488	0.006667309	-0.018398836	0.057775531	0.025143696	0.002165905	-0.036339592	-0.041006047	-0.004870805	0.036266569
78010/han49	78010/han49	-0.0104166	-0.00206373	0.040723704	-0.006680841	-0.042270925	0.034202293	-0.009998378	0.022335652	0.025414769	-0.017891156	0.00574754	0.027362054	0.067359053	0.03757304	-0.033119589	-0.059879813	-0.008254896
F7584/huangchangb	F7584/huangchangb	-0.0143313	-0.0246254	0.040616266	-0.021087298	0.075939335	0.029392254	0.002575107	-0.012009523	-0.011470656	-0.093902223	-0.097287975	0.021436261	-0.004431779	-0.027150245	-0.03074678	0.01281163	-0.004104109
F7584/longkang1	F7584/longkang1	0.0680273	-0.0236711	0.040331837	-0.007028653	-0.036223333	0.019804249	0.1039268	0.004753945	-0.07948342	-0.149280593	-0.064844362	0.020205384	0.075626172	-0.04439275	-0.054340426	-0.061446778	0.069490835
F7584/E28	F7584/E28	0.0454821	-0.00087287	0.040395379	-0.011038213	0.103982009	0.023703992	-0.016376419	0.018574419	-0.039411973	-0.06347999	-0.030734232	0.03873346	0.002009203	0.039264292	-0.029297035	-0.065718338	0.025652146
F7584/A554	F7584/A554	0.0549359	-0.0232408	0.040831681	0.000235185	0.107733078	-0.004249855	0.015112853	-0.04383523	-0.048033021	-0.032892879	-0.035004087	0.00937265	0.001580251	0.026132567	-0.028754814	-0.020855272	0.023949431
F7584/LH162	F7584/LH162	0.0734894	-0.0187339	0.04088445	-0.002561202	0.101252638	-0.006321171	0.04538611	-0.072150297	-0.06216006	-0.067666017	-0.025063748	0.009015451	-0.031975638	-0.033566769	-0.070142701	-0.042251237	0.030555563
18/C521	18/C521	-0.0719162	0.093274	0.040412959	-0.031260613	0.105222709	0.018584417	0.026672674	-0.045696549	0.018765194	-0.058022559	-0.014869799	-0.024229821	-0.047353148	0.010352673	-0.046458531	-0.052546538	-0.03200705
18/M3	18/M3	-6.9212e-05	0.054179	0.040426996	-0.016748741	0.101772383	0.023230255	0.014758078	-0.017541992	-0.026262362	-0.090610437	-0.010736841	9.59e-06	-0.008187481	0.037692554	-0.095212333	-0.08761958	0.006683819
18/MDF-13D	18/MDF-13D	-0.00738149	0.0440279	0.040994801	-0.005250375	0.09450312	-0.000808287	0.014003153	-0.039611142	-0.016243804	-0.052694652	-0.023064511	-0.006441637	-0.028210746	0.059563603	-0.102731809	-0.032890201	0.015138109
18/E8501	18/E8501	-0.00932232	0.0339583	0.041201573	-0.026207902	0.014023887	-0.030179689	0.015917247	-0.032144163	0.025755554	-0.028297607	-0.04872869	-0.012664491	-0.05619983	0.042435348	-0.099004827	0.054243851	0.067988068
18/W968	18/W968	-0.0610022	0.0800586	0.04084741	0.014780683	0.103476807	0.002522767	0.0123856	-0.013948004	0.022827441	-0.045207504	-0.026785582	-0.032344073	-0.028674806	0.016382253	-0.052959174	-0.010361064	-0.003515243
18/LH162	18/LH162	-0.0103191	0.0392003	0.040873352	-0.01069716	0.096302293	-0.005380846	0.027236832	-0.046244849	-0.019469071	-0.054261547	-0.015562729	0.005649166	-0.059826236	0.012871367	-0.071980231	-0.045733962	0.038372971
18/zhangxi28	18/zhangxi28	-0.0190963	0.0365779	0.040633678	-0.020130103	0.077337913	0.009518667	-0.007932458	0.010809557	-0.024167452	-0.035530671	-0.029160941	0.043649167	-0.025922528	0.051316012	-0.054160185	-0.059140846	0.036231279
9702/equn3	9702/equn3	-0.0024247	0.0496889	0.040930655	-0.025311014	0.078769594	-0.022436485	0.026562745	-0.068268567	0.023143994	-0.043797225	-0.077163711	-0.002668519	-0.012045172	0.070918433	-0.038905464	0.105482273	0.024399797
9702/longkang1	9702/longkang1	0.0519778	-0.0173821	0.040097941	-0.038486395	0.094794095	0.025781503	-0.021717418	0.024238035	-0.064323418	-0.054780163	-0.006281476	0.037305895	-0.000134336	-0.007818208	0.008538225	-0.041725587	0.020820569
9702/84-126-15-1	9702/84-126-15-1	0.0362349	-0.0210507	0.040793791	-0.030617639	-0.006660917	-0.006867956	-0.00279047	0.008059611	-0.047486749	-0.017282808	-0.02710117	-0.008995797	0.009062585	-0.001193638	0.012255414	0.079799488	0.169251353
9702/Lp215D	9702/Lp215D	0.0752316	-0.017725	0.041467942	-0.001951759	0.01786935	-0.057316095	0.022638543	-0.031213535	-0.054489352	-0.030190069	-0.02000992	-0.017781783	-0.02354355	0.059797697	-0.055931807	0.077869229	0.051129375
9702/LH162	9702/LH162	0.0543477	-0.0108081	0.040819425	-0.011128603	0.13076295	-0.050816394	0.015475489	-0.044677973	-0.042014137	-0.047612663	-0.027320929	0.044702761	-0.055935033	0.056487471	-0.025719821	0.03327705	0.024881575
9702/MO113	9702/MO113	0.0657415	-0.0151939	0.041142762	-0.007700684	0.04780338	-0.033666763	-0.019423645	-0.001675898	-0.048570156	-0.02041815	-0.03281172	0.029243754	-0.024572177	0.040787648	-0.041572187	0.067905836	0.071747668
9702/PHG47	9702/PHG47	0.048893	-0.00850818	0.040343825	-0.042527016	0.11378365	-0.020192688	0.019507883	-0.067474596	-0.042771876	-0.053959634	0.006758073	-0.02260977	0.038009994	0.056383096	-0.039511438	0.032863822	-0.04613689
9702/han49	9702/han49	-0.004583	-0.0373571	0.040181272	-0.068710178	0.072402976	0.013684867	0.001091607	-0.019302014	-0.019222602	-0.037548438	-0.083417788	0.060590107	0.047990095	0.087313719	-0.056166612	-0.03995207	-0.022181634
2005/D1139	2005/D1139	-0.0508776	0.0502144	0.040672828	-0.00580383	0.102846056	-0.01162299	0.013445986	0.014146496	0.03935761	-0.05826119	-0.03966888	0.020036707	-0.038918171	0.040894352	-0.012448218	-0.001261548	-0.040060118
2005/fu8701	2005/fu8701	-0.00230944	0.0133333	0.04076482	-0.004568852	0.117591694	-0.023914769	0.012457636	-0.034173112	0.01915567	-0.036961433	-0.026412759	0.066612929	0.024993069	0.057599209	-0.065833181	-0.003398459	-0.003719632
2005/Z31B	2005/Z31B	-0.0804249	0.0100283	0.041291874	0.029822592	0.071151569	-0.051797032	0.06623777	-0.000931651	0.00590651	-0.091725633	-0.029406285	0.048435763	0.027906088	0.065907173	-0.024313798	-0.027335549	-0.032438021
20837/2005	20837/2005	-0.0320581	-0.0285526	0.040457603	-0.045414779	0.089787647	-0.028547211	0.021627329	-0.002833557	-0.002274546	-0.01426082	-0.00768037	0.043948516	0.020678369	0.036682118	-0.033231355	-0.052957937	0.011773094
20837/fu8701	20837/fu8701	-0.00531882	-0.00320373	0.041140173	0.009889555	-0.050789952	-0.080255315	0.086461529	0.028539231	0.016180623	-0.084069818	-0.064908274	0.035086438	0.068215854	0.057578482	-0.07336013	0.045171194	0.068505056
mei68113/2005	mei68113/2005	-0.0116726	0.0187728	0.040936865	0.00035991	0.079017244	-0.03452656	0.023127863	-0.016472204	0.031984162	-0.033192426	-0.02026646	0.029561093	-0.003474421	0.057227597	-0.005228947	0.021104565	0.016855638
mei68113/20837	mei68113/20837	-0.0148045	-0.00113384	0.040652532	-0.01186506	0.110038362	-0.015422824	0.016972883	-0.002067039	0.021278577	-0.055065211	-0.037357822	0.019577064	0.011347132	0.046049803	-0.046851676	-0.032571673	0.000911413
chong72/20837	chong72/20837	-0.0354687	0.00487065	0.040249527	-0.061981302	0.106763221	-0.028155209	0.034247294	-0.018907955	0.012485548	-0.045297883	-0.027721763	-0.015407857	-0.019078624	0.062404867	-0.056874987	-0.075450197	0.011882379
chong72/mei68113	chong72/mei68113	-0.0149041	0.0518875	0.040658012	-0.023560865	0.051325377	0.006011259	0.026552405	-0.030959111	0.042424411	-0.056811027	-0.029721977	0.010477174	-0.055581134	0.08427494	0.011771842	-0.013687544	-0.013742106
91huang5/mei68113	91huang5/mei68113	-0.0147168	0.0132933	0.041027881	0.011010236	0.078999534	-0.015367902	0.01460657	-0.00122528	0.028351903	-0.036797564	-0.04711619	0.055810831	-0.032097362	0.081933856	0.013879631	0.017538127	6.42e-06
91huang5/chong72	91huang5/chong72	-0.0347415	0.0179141	0.041521363	0.020391608	-0.007593039	-0.055656634	0.053360447	0.030443855	0.0209627	-0.034247048	-0.041592807	-0.041104723	-0.060222689	0.133405507	0.020594502	0.019072141	0.037112184
equn3/chong72	equn3/chong72	-0.0447897	0.0764467	0.040909465	-0.030884212	0.098279037	-0.06106849	0.044296216	-0.047334183	0.042980582	-0.055796094	-0.058856115	-0.053406082	-0.046842031	0.067794517	-0.025913075	0.059704598	0.013496721
equn3/SC11-1	equn3/SC11-1	-0.0477504	0.0981465	0.041131057	-0.004108366	0.076602235	-0.003491924	0.010034219	-0.004025586	0.056907088	-0.05497849	-0.091532029	0.015444433	-0.050112151	0.007135432	0.068623021	0.098078109	-0.069768295
xingK36/HBAI	xingK36/HBAI	-0.0162438	0.0372647	0.041009933	-0.021690659	0.059289642	-0.020967023	0.019990707	-0.025391715	0.032984339	-0.046863034	-0.072073333	0.022854447	-0.043637183	0.082428023	0.007809526	0.060564496	-0.037699804
xingK36/dan598	xingK36/dan598	-0.0597933	0.0326273	0.040787928	-0.033852465	0.075764775	-0.014852572	0.027143234	-0.041246913	0.05645819	-0.018393112	-0.083493173	-0.013667344	-0.029843362	0.060122747	0.021190925	0.053514142	-0.066813529
xingK36/yu82	xingK36/yu82	-0.0683638	0.029545	0.040412411	-0.065123543	0.045251045	0.011578749	0.033609334	-0.033507619	0.045620926	-0.027832713	-0.08185038	0.001061561	-0.092711441	0.133408815	-0.029816039	-0.012773448	-0.048646286
equn4/xingK36	equn4/xingK36	-0.0451874	0.0520043	0.040842704	-0.013470784	0.091814935	-0.008554563	0.025710095	-0.020628436	0.038368043	-0.063761309	-0.08068531	-0.001925236	-0.058594733	0.048506569	0.039264958	0.036460739	-0.044882998
equn4/dan598	equn4/dan598	-0.0644401	0.0391985	0.041008588	-0.004183621	0.068892367	-0.016573662	0.031219587	-0.016493868	0.055331077	-0.021991668	-0.073677517	0.019784067	-0.031288747	0.033052631	0.049424678	0.045054317	-0.029782893
equn4/yu82	equn4/yu82	-0.0724139	0.0357964	0.040776618	-0.041609988	0.045034338	-0.032708842	0.045453519	-0.054249991	0.074861676	-0.009531533	-0.035467286	-0.0197818	-0.075827919	0.044069272	0.004090558	0.029693887	-0.034257181
LH93/xingK36	LH93/xingK36	-0.0143747	0.00963941	0.040374059	-0.052934296	-0.002962719	0.032545201	0.021570712	-0.033301506	0.033733785	-0.007778431	-0.032645557	0.043552067	-0.015170036	0.04937195	0.094049431	0.022117099	-0.023065865
LH93/equn4	LH93/equn4	-0.0185615	0.0161458	0.040559895	-0.033662952	0.008028999	0.014918473	0.03170919	-0.01406019	0.035401043	-0.015446445	-0.029039497	-0.003878099	-0.025314037	0.038181111	0.11596369	0.017233612	0.000232422
LH93/yu82	LH93/yu82	-0.0415534	-0.00665599	0.040758494	-0.018083379	0.013201281	0.017116174	0.02795418	-0.016733671	0.041533194	0.004744836	0.01812518	0.001063464	-0.045917612	0.046371873	0.084616631	-0.030102517	-0.02374029
C521/xingK36	C521/xingK36	-0.0536842	0.0640589	0.040122546	-0.059471868	0.009787053	0.035904825	-0.001630173	0.024795296	0.052471384	-0.03301812	-0.059049059	0.078125402	-0.055413313	0.036490161	0.087432079	0.033479761	-0.079315297
C521/equn4	C521/equn4	-0.058123	0.0707014	0.040420458	-0.034267321	0.042858377	0.027317116	0.022246826	-0.002497847	0.05231861	-0.022079337	-0.029380705	0.004826147	-0.082668625	0.017943276	0.110982627	0.027756754	-0.093632877
W9706/wu109	W9706/wu109	0.00291826	-0.0509402	0.041017864	0.013377745	0.080089718	-0.004874273	0.006223167	-0.008826916	-0.013305177	-0.006889205	-0.002452228	0.011467117	0.008850998	0.043449707	0.075591251	-0.016955197	0.003839954
BM/wu109	BM/wu109	0.0148915	-0.0703956	0.041015256	-0.018453719	0.01190563	0.002224694	0.028536348	-0.02250802	-0.029481642	0.007416699	-0.029822309	0.007498557	-0.044241067	0.022316359	0.087535828	-0.041337777	0.054738004
BM/W9706	BM/W9706	0.0514236	-0.0348956	0.041097134	-0.019714197	0.019181684	-0.022551697	0.032285843	-0.063423835	-0.032106783	0.003053461	0.019067204	-0.01444916	-0.021640351	-0.031433623	0.052346617	0.015866781	0.044511847
BM/HHe01	BM/HHe01	0.0202654	-0.0363199	0.041302178	0.016042676	0.043227248	-0.014296975	0.012308043	-0.024913583	-0.034482177	-0.006597496	0.009874858	0.026945869	-0.035952453	0.014679017	0.063806757	-0.007722613	0.04092415
huangchangb/wu109	huangchangb/wu109	-0.0743569	-0.0618515	0.040610734	-0.021292239	0.031103464	0.035331953	0.004798169	-0.002407024	0.043148056	-0.027374471	-0.046838395	0.029147377	0.022381866	-0.062227953	0.115379006	0.008178803	-0.017924068
huangchangb/BM	huangchangb/BM	-0.025771	-0.0461921	0.041112095	0.006126682	0.008942922	0.003331432	0.024874967	-0.040207759	0.016351663	-0.022771953	-0.032507434	-0.001393911	-0.017555166	-0.098650396	0.05932606	0.031579923	0.007431865
niu2-1/75-364	niu2-1/75-364	-0.0486067	-0.0741271	0.040867735	0.034932822	0.045422841	0.019747065	0.020098437	0.01424827	0.016851533	0.04941766	-0.015466768	0.008049781	0.058181033	0.024866428	0.090342544	-0.136416346	-0.035942722
niu2-1/S311	niu2-1/S311	-0.0481516	-0.0643609	0.040713258	0.013742742	0.031258304	0.040058192	0.00891565	0.030131644	0.012025637	0.034514684	-0.041420862	-0.032395601	0.053211838	0.062583193	0.068459138	-0.137562722	-0.048162393
niu2-1/MBUB	niu2-1/MBUB	-0.0373328	-0.0622724	0.041043777	0.010184431	0.070926666	-0.016315343	0.029153885	-0.012275865	-0.005259476	0.020437023	0.004752032	-0.077420399	0.057103816	0.061898079	0.069959998	-0.060352325	-0.028438732
99122/S311	99122/S311	-0.0388512	-0.0196016	0.040477548	-0.048584841	0.007057426	0.007024616	0.009114975	0.005259591	0.026070261	0.013180083	-0.032482855	0.025138073	0.025537221	0.023459909	0.0434255	-0.020646293	-0.015128291
99122/MBUB	99122/MBUB	-0.0315579	-0.017998	0.041311394	0.019974602	0.048230942	-0.033681616	0.019136364	-0.020117542	0.000696706	0.001942218	0.020155953	-0.051652234	0.046419125	0.012372551	0.037521143	0.010495238	-0.046369147
PHK93/HB8229	PHK93/HB8229	0.0029699	0.00797758	0.04100588	-0.031342208	0.018920705	-0.0090961	0.01718897	-0.025439607	0.018279279	-0.010178389	0.00784924	0.009524782	0.076527528	0.006012315	0.01275067	0.010383974	0.003283636
PHK93/MDF-13D	PHK93/MDF-13D	0.0331359	-0.0146567	0.040525317	-0.064963169	-0.012486354	0.000524791	0.047968518	-0.098678753	-0.01462539	0.029724991	0.034128245	-0.030201308	0.089127459	-0.051536452	0.006116219	0.002716839	-0.015290306
PHK93/zhong451	PHK93/zhong451	-0.0514359	-0.0304432	0.040868212	-0.030771876	0.013384334	0.011432113	0.024964502	-0.027698824	0.030633803	0.007743979	-0.032955952	-0.038234919	0.041949958	-0.023011075	0.036289744	0.030469557	-0.049711093
SC-14/PHK93	SC-14/PHK93	-0.00147736	0.000103563	0.041219752	-0.000145515	0.06222843	-0.020801494	0.017633114	-0.035043795	-0.002523791	0.002166375	0.016177129	-0.047214463	0.059328593	-0.01970223	0.017173223	-0.020920457	-0.016189722
SC-14/MDF-13D	SC-14/MDF-13D	0.0286525	-0.00113693	0.040610943	-0.041742992	-0.001204603	0.022776624	0.014703002	-0.039836232	-0.022046905	-0.001630772	0.008685147	-0.047758553	0.041142169	-0.022043206	-0.004619553	-0.003539398	0.010812849
SC-14/zhong451	SC-14/zhong451	-0.0522713	-0.0119849	0.040926751	-0.004777161	0.052667521	0.001368049	0.018112071	-0.007631228	0.036488507	-0.02350775	-0.029220425	-0.013293834	0.005186166	-0.04910301	0.002847405	0.008737934	-0.035080496
M3/PHK93	M3/PHK93	0.0407317	-0.00433438	0.040454201	-0.061786491	-0.00563938	0.013508312	0.010230234	-0.040115763	-0.015973134	-0.012755388	0.018831713	-0.024036894	0.058183692	0.000521521	-0.008474903	-0.004138417	-7.16e-05
M3/SC-14	M3/SC-14	0.0356616	0.0101054	0.040447522	-0.048922312	0.006845384	0.01116103	-0.005041234	-0.010955398	-0.024145413	-0.046234325	0.016056569	0.006338369	0.037326947	-0.029743224	-0.048006099	-0.012481418	0.026584074
M3/zhong451	M3/zhong451	-0.0119669	-0.0199043	0.041011501	-0.007618139	0.039188813	-0.014498658	0.003083793	0.000578239	0.003714539	-0.020594196	0.016330626	0.000613331	-0.003974742	-0.059813324	0.009836702	0.005239983	-0.044643205
SW153/PHK93	SW153/PHK93	0.00165135	0.00211789	0.040960304	-0.036620349	0.038267173	-0.041473828	0.019712245	-0.039112609	0.006660502	0.006046876	0.030216238	0.000702696	0.066064961	-0.040221706	0.046961658	0.02482559	-0.001794026
SW153/M3	SW153/M3	0.040143	0.0125263	0.040810313	-0.017554324	0.042441089	0.011464211	-0.023265073	0.013299596	-0.024681112	-0.053991929	0.006885767	0.050922681	0.036452003	-0.007572085	-0.003771059	-0.023066403	-0.012003546
ji833/7236	ji833/7236	-0.0209188	0.0159302	0.041233499	0.009686609	0.059286479	-0.027916918	0.018496839	-0.011071053	0.023754299	-0.000842796	0.005260398	-0.006738873	0.006506966	-0.01812212	0.020189794	-0.009115189	0.012346793
ji833/xun971	ji833/xun971	-0.0642924	-0.00768769	0.041273549	0.009540259	0.049712282	-0.045050483	0.043111268	0.036873698	0.023994153	0.021886576	0.015230815	-0.012862067	-0.037357945	0.002918009	0.029994689	-0.045093652	-0.021568194
ji833/yue39-4	ji833/yue39-4	-0.013787	-0.0333508	0.041207891	0.024577526	0.094976746	-0.04114392	0.028646803	-0.018373497	0.009075046	0.022756111	0.023969784	-0.003676906	0.017583828	0.003566312	0.022914415	-0.070289291	-0.003538794
qi35/yue39-4	qi35/yue39-4	-0.0219657	-0.0577918	0.040789239	-0.024661927	0.054359317	-0.024585301	0.019740338	-0.018463615	0.005647513	0.050491691	0.015527315	-0.014556603	0.033181965	-0.011274774	0.022111181	-0.061163321	0.028823664
GN4095/7236	GN4095/7236	-0.0126426	0.0400389	0.040859275	-0.015595886	0.044232052	0.003792062	-0.005179245	0.023652758	0.012953878	-0.035055697	-0.04639861	-0.014711345	0.005771725	-0.025539873	0.032797392	0.031528093	0.02887601
GN4095/qi35	GN4095/qi35	-0.0137031	-0.027483	0.040332332	-0.076514468	0.042488579	-0.063773043	0.027656954	-0.02897748	-0.001513542	0.029387495	-0.022300798	0.027216293	0.010972736	-0.028653413	0.031327661	0.001811052	0.045693498
chang72/ji833	chang72/ji833	-0.0473887	-0.0655533	0.041240301	0.019927943	0.076177292	-0.05792965	0.037064403	-0.001933646	0.020442581	0.045741018	-0.000306089	0.003485134	0.035551358	-0.005131647	0.027596382	-0.094145961	0.017412903
chang72/qi35	chang72/qi35	-0.0530561	-0.0891013	0.041187979	0.015620642	0.071334124	-0.043539915	0.028076826	-0.012888109	0.022402689	0.056959461	-0.032815449	0.052343249	0.067794837	-0.021245686	-0.026699875	-0.086097412	0.037976991
chang72/GN4095	chang72/GN4095	-0.0401687	-0.0416591	0.04128997	0.017848946	0.045818489	-0.031874012	0.048078164	0.009290849	0.018974369	-0.006341544	-0.072069742	0.026103128	0.074703045	-0.036276624	-0.001029662	-0.058165714	0.061285961
nan21-3/qi35	nan21-3/qi35	-0.00309438	-0.0260312	0.040975157	0.016656354	0.068814777	-0.017322198	-0.001543245	-0.010085943	0.016209479	0.008643789	-0.017387431	0.081233703	0.064518414	0.005359267	-0.061978277	-0.01755897	0.026562963
nan21-3/GN4095	nan21-3/GN4095	0.0115375	0.0237599	0.04122657	0.025143569	0.075835854	-0.019789416	-0.003008029	-0.003097799	0.012651856	-0.016308397	-0.02156104	0.043078024	0.042264871	-0.003720102	-0.028131416	0.00406326	0.014347528
nan21-3/chang72	nan21-3/chang72	-0.0294349	-0.0395771	0.041270319	0.031503245	0.077471092	-0.044018827	0.042792294	-0.035129432	0.030501042	0.004206588	-0.022999801	0.072520986	0.088989355	-0.013732812	-0.060531594	-0.051908124	0.021123409
huobai/chang72	huobai/chang72	-0.0659236	-0.0858519	0.041392043	0.02308687	0.088359959	-0.066900209	0.032227833	-0.008421796	0.019344168	0.048901264	-0.045297686	0.023886325	0.053935394	0.022549096	-0.015045077	-0.090016715	0.019055765
D15/E28	D15/E28	0.0116949	0.0392112	0.04097138	-0.006772974	0.072789609	-0.027320098	-0.013596461	0.025254518	0.032423422	-0.036631688	0.06666062	0.040743455	0.020733127	-0.004507957	0.003450103	-0.057494059	0.036633719
D15/K14	D15/K14	-0.00237573	0.0602881	0.040876426	-0.028717769	0.044172566	-0.01604859	0.00123857	0.012803275	0.035749629	-0.04499061	0.042064633	0.009466064	-0.002335711	-0.021947559	-0.003851162	-0.038902041	0.035044268
