Gene	SD
Zm00001d011713	27.6727502631369
Zm00001d011716	17.3321388869495
Zm00001d011717	17.0634785762596
Zm00001d011718	14.3406361757328
Zm00001d011719	16.4558971871026
Zm00001d011720	17.2980567163825
Zm00001d011721	19.5306961635581
Zm00001d011730	17.5077010623048
Zm00001d011732	12.5695861753393
Zm00001d011734	65.8300252820917
Zm00001d011735	23.6411544690344
Zm00001d011738	16.9936182516073
Zm00001d011740	29.2371568401447
Zm00001d011741	18.2107595122712
Zm00001d011742	20.5811292846004
Zm00001d011745	21.2616310609442
Zm00001d011746	31.5827724821809
Zm00001d011750	9.67268916037406
Zm00001d011752	48.8333343463617
Zm00001d011753	34.5058665237598
Zm00001d011754	19.5909755035284
Zm00001d011756	17.2619142055907
Zm00001d011758	23.9897912705664
Zm00001d011760	30.5638605426201
Zm00001d011761	24.9693549780341
Zm00001d011763	32.858432599573
Zm00001d011764	26.9788432739716
Zm00001d011765	40.502338599833
Zm00001d011766	15.6845366392134
Zm00001d011767	12.2676561708217
Zm00001d011770	18.7371622523137
Zm00001d011771	21.5526064981115
Zm00001d011773	16.9496761394736
Zm00001d011775	13.1916161473763
Zm00001d011776	16.3638796421784
Zm00001d011779	15.9990970961845
Zm00001d011780	24.1228938193066
Zm00001d011782	54.6147794920726
Zm00001d011786	23.7162743865341
Zm00001d011787	92.9124676850552
Zm00001d011789	30.7010327871592
Zm00001d011790	19.7533655190491
Zm00001d011792	26.7741655618952
Zm00001d011796	19.9266566687759
Zm00001d011797	28.0149536430931
Zm00001d011799	24.2799004807869
Zm00001d011803	21.096718863965
Zm00001d011805	19.0578461182212
Zm00001d011811	21.9467077268534
Zm00001d011813	63.2267011008792
Zm00001d011816	19.0790008827835
Zm00001d011817	12.6496167655731
Zm00001d011819	29.10039334138
Zm00001d011821	18.2466477073119
Zm00001d011823	25.2053134839253
Zm00001d011825	14.9577041687287
Zm00001d011826	36.7247687175524
Zm00001d011827	16.8110378137226
Zm00001d011828	10.674188485907
Zm00001d011830	22.9646571671067
Zm00001d011831	16.2977978735609
Zm00001d011833	36.1413785844359
Zm00001d011834	36.2950637915473
Zm00001d011835	14.1231719048309
Zm00001d011838	34.5362968990994
Zm00001d011839	32.2540939338591
Zm00001d011840	47.3459496914809
Zm00001d011842	78.9645344862657
Zm00001d011843	24.9566684518376
Zm00001d011845	27.8790152231438
Zm00001d011846	56.7345286385589
Zm00001d011849	21.8060351241741
Zm00001d011850	11.2971267040707
Zm00001d011851	14.0329374606402
Zm00001d011854	22.3790223552938
Zm00001d011855	13.9169688213115
Zm00001d011876	19.9551249275796
Zm00001d011877	18.8776838703127
Zm00001d011878	32.9927136423434
Zm00001d011879	85.629798045181
Zm00001d011880	14.306281058955
Zm00001d011881	26.5599456658427
Zm00001d011885	9.73875418372051
Zm00001d011887	36.6616346194774
Zm00001d011889	15.1917956434777
Zm00001d011890	43.5971277222914
Zm00001d011891	15.7095301709973
Zm00001d011898	38.6359773753902
Zm00001d011899	34.0075331030283
Zm00001d011900	25.3562923415088
Zm00001d011901	37.6122096921104
Zm00001d011902	69.8466543888901
Zm00001d011904	16.7935113847123
Zm00001d011908	8.33199490671864
Zm00001d011912	47.2126069219608
Zm00001d011913	19.9964267645116
Zm00001d011915	33.8000316096342
Zm00001d011917	59.9724007599616
Zm00001d011918	19.0471096067164
Zm00001d011919	43.6611550637703
Zm00001d011920	10.8260926373706
Zm00001d011923	19.5136184738411
Zm00001d011927	24.3120567416141
Zm00001d011928	61.4748124221181
Zm00001d011929	22.713627523015
Zm00001d011932	30.1471333206037
Zm00001d011938	37.9627430091063
Zm00001d011941	33.7182389349653
Zm00001d011943	14.6458722759678
Zm00001d011945	14.7037001481797
Zm00001d011953	19.6441442827501
Zm00001d011955	45.084222462098
Zm00001d011956	18.7610868408012
Zm00001d011958	21.6451984722611
Zm00001d011959	47.3099231747963
Zm00001d011963	11.801309962456
Zm00001d011964	29.8792624989131
Zm00001d011965	14.2429616914088
Zm00001d011966	10.1583276770126
Zm00001d011967	29.714666405326
Zm00001d011969	30.7663419044222
Zm00001d011970	31.1060847194799
Zm00001d011971	22.0312205813077
Zm00001d011972	29.1648123715764
Zm00001d011979	12.9320869447047
Zm00001d011981	16.3353953971267
Zm00001d011983	19.8023240337873
Zm00001d011984	19.7257462194319
Zm00001d011985	23.9059310349856
Zm00001d011992	15.6126058253857
Zm00001d011993	29.7424466770608
Zm00001d011994	10.0211902883725
Zm00001d011997	21.9477250011208
Zm00001d012003	16.8872936373508
Zm00001d012005	28.5809500097657
Zm00001d012007	19.6108031993574
Zm00001d012010	45.3595395785756
Zm00001d012015	27.8963202214127
Zm00001d012016	33.9351288848593
Zm00001d012017	17.5094425829406
Zm00001d012020	25.4583591140475
Zm00001d012022	28.7045827982671
Zm00001d012024	27.1083418761419
Zm00001d012027	11.4504884205966
Zm00001d012029	29.1376690938912
Zm00001d012030	17.0972992721849
Zm00001d012031	24.6915832238635
Zm00001d012033	20.6000884864594
Zm00001d012034	21.6445847417901
Zm00001d012036	40.3386989761191
Zm00001d012040	21.3733699548851
Zm00001d012042	17.7936018625298
Zm00001d012044	21.9916447938054
Zm00001d012045	42.4440358473268
Zm00001d012047	30.3109773546608
Zm00001d012049	10.2876442996168
Zm00001d012050	27.1763648783577
Zm00001d012052	25.7681084711222
Zm00001d012060	16.5047748860128
Zm00001d012061	11.8419062902411
Zm00001d012063	57.5402620484074
Zm00001d012067	20.1365571814469
Zm00001d012074	12.7242692325851
Zm00001d012081	205.535621167578
Zm00001d012083	26.9842128980297
Zm00001d012084	9.81679964917412
Zm00001d012085	11.6195062367686
Zm00001d012086	23.8681289488878
Zm00001d012087	16.1062084460231
Zm00001d012088	44.6674157918213
Zm00001d012090	88.2954945173112
Zm00001d012091	45.2360303080229
Zm00001d012092	19.7518875667751
Zm00001d012097	27.3234159164508
Zm00001d012101	17.6642308098746
Zm00001d012102	16.5176991971648
Zm00001d012103	15.8402466226716
Zm00001d012108	17.1691922926729
Zm00001d012118	11.9662887039347
Zm00001d012121	12.2073433688073
Zm00001d012126	12.4109856332405
Zm00001d012127	17.891382243402
Zm00001d012128	18.6017997692137
Zm00001d012131	18.737524595532
Zm00001d012137	18.6593589092383
Zm00001d012138	29.0414514164869
Zm00001d012140	14.4890931806975
Zm00001d012141	38.3165470184478
Zm00001d012142	17.2863231989227
Zm00001d012144	31.215078487807
Zm00001d012145	26.4176914284193
Zm00001d012146	47.5665880353938
Zm00001d012153	14.320695056123
Zm00001d012155	14.6802836562788
Zm00001d012156	15.416831370267
Zm00001d012158	48.165314425776
Zm00001d012159	56.7508439002162
Zm00001d012160	14.7956769155424
Zm00001d012161	18.3183290977109
Zm00001d012165	62.3470587216927
Zm00001d012166	32.3234987146952
Zm00001d012167	91.5097027799214
Zm00001d012168	20.4965170627823
Zm00001d012169	19.1540916015991
Zm00001d012170	13.4270565261207
Zm00001d012171	48.0382590280363
Zm00001d012173	13.7505544439529
Zm00001d012175	20.61824811582
Zm00001d012177	30.8197901712238
Zm00001d012178	34.6650556294418
Zm00001d012195	11.344526946183
Zm00001d012196	16.7791099738489
Zm00001d012197	15.5818034530095
Zm00001d012198	14.5652552868248
Zm00001d012199	19.1965837266559
Zm00001d012203	17.4131449055741
Zm00001d012204	16.9896422770695
Zm00001d012205	22.216383055692
Zm00001d012206	14.7980507758864
Zm00001d012211	27.1369016214244
Zm00001d012213	18.1735559734035
Zm00001d012219	26.8315968632263
Zm00001d012221	65.7321911492345
Zm00001d012223	13.8750111579636
Zm00001d012224	27.6879152931904
Zm00001d012226	22.7048744154004
Zm00001d012228	26.7720330877929
Zm00001d012229	88.0569127695943
Zm00001d012231	32.3616027555609
Zm00001d012237	23.4404106305582
Zm00001d012238	39.8660199080084
Zm00001d012239	29.6954568280026
Zm00001d012240	31.1098523421637
Zm00001d012241	60.8892746948136
Zm00001d012242	34.0379205126384
Zm00001d012243	24.1456126137206
Zm00001d012244	8.86663447525458
Zm00001d012245	39.7631485656864
Zm00001d012247	15.4329480877398
Zm00001d012254	20.5826400018387
Zm00001d012255	31.6729405428409
Zm00001d012257	56.4027729007584
Zm00001d012260	13.7945241265909
Zm00001d012263	36.8178471916234
Zm00001d012265	16.2182784746807
Zm00001d012267	18.2404038209337
Zm00001d012269	14.0366311367579
Zm00001d012270	16.5025316911393
Zm00001d012273	13.8521256634606
Zm00001d012274	48.4300522178611
Zm00001d012275	12.8305036008415
Zm00001d012276	77.3597082069474
Zm00001d012277	19.1654169298684
Zm00001d012284	21.0510616955231
Zm00001d012285	37.348813579
Zm00001d012286	15.5235760368293
Zm00001d012287	49.7244640972185
Zm00001d012289	21.2528531196362
Zm00001d012290	36.9625902899013
Zm00001d012292	34.4835146936037
Zm00001d012295	11.2102019213326
Zm00001d012301	37.7307352480851
Zm00001d012302	25.5790918295629
Zm00001d012304	29.8677323713726
Zm00001d012306	13.9176942370852
Zm00001d012307	24.0251257278949
Zm00001d012312	57.9591666624973
Zm00001d012314	18.0751858728981
Zm00001d012321	48.1688826874781
Zm00001d012322	48.7994335267015
Zm00001d012327	44.1747125153452
Zm00001d012329	16.4929196529185
Zm00001d012333	58.4726589571677
Zm00001d012336	24.505738186359
Zm00001d012337	38.5497454499804
Zm00001d012338	20.9735890591265
Zm00001d012339	38.0885283004955
Zm00001d012340	21.920117956723
Zm00001d012349	15.0453087613132
Zm00001d012350	35.9185611689197
Zm00001d012353	48.3141067400282
Zm00001d012361	17.5236754208367
Zm00001d012362	23.0670836248853
Zm00001d012378	40.3088784659826
Zm00001d012379	14.9598121056801
Zm00001d012380	19.267425242416
Zm00001d012393	14.0424436551953
Zm00001d012394	79.0325527909995
Zm00001d012395	18.6881656748277
Zm00001d012396	11.9329213762385
Zm00001d012398	41.5080088636417
Zm00001d012400	22.1174392587683
Zm00001d012401	35.1831073105941
Zm00001d012402	27.8718465672209
Zm00001d012404	16.2685254527416
Zm00001d012407	36.441867213513
Zm00001d012408	65.4540964052766
Zm00001d012414	69.1272233348795
Zm00001d012415	29.8982595875534
Zm00001d012417	33.7422018221553
Zm00001d012420	77.9906287082041
Zm00001d012421	14.4566879145898
Zm00001d012423	79.0009676283943
Zm00001d012425	14.2840309712542
Zm00001d012428	9.62259665865383
Zm00001d012433	42.9764393804892
Zm00001d012437	16.6377208460069
Zm00001d012438	39.6077559375869
Zm00001d012439	29.0915962242928
Zm00001d012443	42.3338688290407
Zm00001d012446	17.4845181430416
Zm00001d012447	27.4241153869521
Zm00001d012448	21.9165359314893
Zm00001d012450	30.6011923223445
Zm00001d012451	12.6627585523823
Zm00001d012452	36.9859158963096
Zm00001d012457	18.22686810906
Zm00001d012458	13.3867415923335
Zm00001d012459	16.9117434458954
Zm00001d012460	19.8819780417897
Zm00001d012463	13.111646778355
Zm00001d012464	14.0464704858691
Zm00001d012465	10.6228281996579
Zm00001d012469	22.6604564983427
Zm00001d012471	59.3983903789035
Zm00001d012472	32.4207316910424
Zm00001d012477	55.2177524649906
Zm00001d012480	29.1457879526282
Zm00001d012485	63.6746187679941
Zm00001d012488	32.2296080805636
Zm00001d012494	20.8072493729212
Zm00001d012499	40.6639369844947
Zm00001d012501	9.24969876488402
Zm00001d012503	10.4462512124645
Zm00001d012504	22.7462168225808
Zm00001d012510	30.5660115249491
Zm00001d012511	11.4950780508475
Zm00001d012513	18.3784041502651
Zm00001d012514	42.6094107664156
Zm00001d012515	19.0828084616873
Zm00001d012516	20.2274085446383
Zm00001d012518	20.0052881361466
Zm00001d012522	25.6018682215832
Zm00001d012525	23.2849854628469
Zm00001d012527	42.2117860313045
Zm00001d012529	18.7513345972715
Zm00001d012530	18.1381761877638
Zm00001d012532	25.8398349159275
Zm00001d012535	36.1520827796227
Zm00001d012536	13.6763810624428
Zm00001d012537	8.98434603178256
Zm00001d012539	45.1247223677559
Zm00001d012544	18.1365230200256
Zm00001d012545	36.7952522747512
Zm00001d012546	21.7641985557701
Zm00001d012549	12.2004206431467
Zm00001d012550	15.9305334809419
Zm00001d012553	15.7298398968573
Zm00001d012556	30.1314173918912
Zm00001d012557	17.1580852861358
Zm00001d012559	13.6335101963161
Zm00001d012560	52.9421772190766
Zm00001d012561	49.0131341883473
Zm00001d012562	42.6508141184257
Zm00001d012564	15.8350573794797
Zm00001d012567	18.3639451645965
Zm00001d012571	28.4955674869012
Zm00001d012576	21.3015744433527
Zm00001d012578	26.0526256531461
Zm00001d012581	43.9533059626469
Zm00001d012585	30.1147653957158
Zm00001d012590	16.5389019386245
Zm00001d012591	56.6483099113341
Zm00001d012593	23.270004365185
Zm00001d012594	66.0800410624111
Zm00001d012596	27.3031292186048
Zm00001d012597	16.3652184790597
Zm00001d012598	22.904166927345
Zm00001d012599	19.9154282208358
Zm00001d012601	23.4548399234252
Zm00001d012602	43.2918917404898
Zm00001d012603	26.4103125615765
Zm00001d012604	24.4649179236727
Zm00001d012605	29.4957901532118
Zm00001d012606	24.7646677699299
Zm00001d012607	24.6854633207853
Zm00001d012609	28.7926404653941
Zm00001d012610	17.62005897356
Zm00001d012611	22.3605392645663
Zm00001d012612	35.9667626103265
Zm00001d012618	15.3819669940622
Zm00001d012620	19.5684992710994
Zm00001d012624	20.2397503861754
Zm00001d012625	19.2704568109976
Zm00001d012626	46.9229413231271
Zm00001d012627	15.6157544193841
Zm00001d012628	24.0429230966097
Zm00001d012632	29.4265307953421
Zm00001d012633	14.9938437921198
Zm00001d012634	14.698210461481
Zm00001d012635	12.6615387735937
Zm00001d012640	9.49366324674589
Zm00001d012643	12.6538719686253
Zm00001d012644	19.2208523415209
Zm00001d012645	20.385193615988
Zm00001d012646	29.7057748568735
Zm00001d012647	15.9024509905755
Zm00001d012648	46.9641009485186
Zm00001d012651	11.4969844409239
Zm00001d012652	10.2340210658231
Zm00001d012653	31.6980253911469
Zm00001d012654	13.4464264277828
Zm00001d012655	32.1996537720389
Zm00001d012656	15.5176417722279
Zm00001d012659	13.3201419425214
Zm00001d012660	11.4301011156951
Zm00001d012661	17.401717330537
Zm00001d012662	14.0567559306608
Zm00001d012664	15.6834683583282
Zm00001d012665	13.9793545630666
Zm00001d012666	24.6084320710012
Zm00001d012667	23.1018929372589
Zm00001d012670	32.0312511689747
Zm00001d012671	36.4779557540727
Zm00001d012672	44.8234362319867
Zm00001d012673	26.8529465547123
Zm00001d012674	23.8575692928183
Zm00001d012675	38.2659303900509
Zm00001d012677	10.0798796904993
Zm00001d012679	19.4126831263763
Zm00001d012681	16.2709191947732
Zm00001d012684	46.6322444764536
Zm00001d012685	13.3800611674841
Zm00001d012686	38.2710500955729
Zm00001d012687	22.1112385969825
Zm00001d012688	19.8381874021955
Zm00001d012689	41.6477217933124
Zm00001d012690	34.7515674238986
Zm00001d012693	22.3221962736729
Zm00001d012694	10.0746407211808
Zm00001d012699	10.35135918067
Zm00001d012700	49.1569933091193
Zm00001d012701	18.4413131742794
Zm00001d012702	34.5173533537393
Zm00001d012707	27.620814338233
Zm00001d012708	20.2070479467538
Zm00001d012709	50.3545286545982
Zm00001d012710	33.2508029321519
Zm00001d012712	27.0133074943602
Zm00001d012714	66.1576272605187
Zm00001d012718	40.3372138042243
Zm00001d012719	43.9102385176742
Zm00001d012720	28.4444589461357
Zm00001d012725	24.1265844975509
Zm00001d012728	14.6765621133333
Zm00001d012729	22.318621164527
Zm00001d012731	18.564206770764
Zm00001d012732	22.8234204709823
Zm00001d012734	13.0647664887483
Zm00001d012735	10.8601264101298
Zm00001d012736	38.6639285254572
Zm00001d012737	17.7124536832268
Zm00001d012746	22.6016914236576
Zm00001d012747	17.8188944140903
Zm00001d012748	26.9309169187409
Zm00001d012749	15.9759694133034
Zm00001d012750	12.7127901204115
Zm00001d012751	16.2856754506844
Zm00001d012755	20.5079474974469
Zm00001d012760	20.419905774845
Zm00001d012763	29.7003940156829
Zm00001d012765	17.2626991796158
Zm00001d012768	29.2019717105716
Zm00001d012770	18.697162592205
Zm00001d012771	29.4787967023344
Zm00001d012774	31.5233594756778
Zm00001d012776	21.8059500390476
Zm00001d012779	35.5694305462394
Zm00001d012782	30.0202742859294
Zm00001d012786	24.394538500756
Zm00001d012787	23.2297545435329
Zm00001d012791	45.0101952706507
Zm00001d012800	11.7499993081201
Zm00001d012808	94.4538332709165
Zm00001d012809	15.5316046033238
Zm00001d012810	23.4160580942535
Zm00001d012811	11.7135579041239
Zm00001d012812	15.107280337479
Zm00001d012814	39.7257513127534
Zm00001d012815	20.132167682926
Zm00001d012816	17.0602262361398
Zm00001d012817	10.9819502197251
Zm00001d012819	28.6354590005976
Zm00001d012820	19.1618543157746
Zm00001d012821	16.2358864276094
Zm00001d012822	16.4811906843365
Zm00001d012823	11.5885723655916
Zm00001d012824	50.4804298987654
Zm00001d012825	11.7464079214675
Zm00001d012826	15.5377507567602
Zm00001d012827	12.7840681650465
Zm00001d012830	18.4526805004517
Zm00001d012831	15.3564622421275
Zm00001d012832	15.8765288706344
Zm00001d012834	10.4750673627681
Zm00001d012836	31.4774935228338
Zm00001d012837	165.674234711225
Zm00001d012838	11.2394880040305
Zm00001d012839	16.4851402558421
Zm00001d012840	25.7068240267083
Zm00001d012844	9.71775150160427
Zm00001d012845	19.8693901670486
Zm00001d012846	16.8624375326525
Zm00001d012847	49.0150850388231
Zm00001d012849	20.2010333401095
Zm00001d012850	30.3439874502618
Zm00001d012851	20.7780528897122
Zm00001d012852	14.5523844572368
Zm00001d012853	23.0418262252661
Zm00001d012854	11.7049894215731
Zm00001d012855	13.7699154143272
Zm00001d012856	12.146886191841
Zm00001d012857	16.6323366128916
Zm00001d012858	13.4659335418624
Zm00001d012861	20.9044315422624
Zm00001d012862	27.6107561689538
Zm00001d012863	16.8577399662648
Zm00001d012865	12.1063722663094
Zm00001d012866	16.7544854111526
Zm00001d012867	24.2869894787762
Zm00001d012868	32.2672335828059
Zm00001d012869	15.3523374420103
Zm00001d012875	19.232757564142
Zm00001d012878	17.8079449743492
Zm00001d012880	18.5689829077589
Zm00001d012881	28.4361800723995
Zm00001d012882	15.1415451412196
Zm00001d012883	25.4728181777643
Zm00001d012884	13.6763653287477
Zm00001d012886	25.3299864270017
Zm00001d012887	83.4949689149104
Zm00001d012888	12.950858912927
Zm00001d012890	15.2406599817093
Zm00001d012892	13.1065725352529
Zm00001d012893	18.1724798491353
Zm00001d012895	22.5628618183254
Zm00001d012896	18.7651897771423
Zm00001d012897	27.628260138208
Zm00001d012898	18.8785786991377
Zm00001d012899	28.1681868557624
Zm00001d012900	30.8920923317946
Zm00001d012909	32.1262818716728
Zm00001d012911	12.6161631428911
Zm00001d012913	17.1859437841041
Zm00001d012915	12.1549553837309
Zm00001d012916	13.2872740772965
Zm00001d012917	24.8958063203044
Zm00001d012918	26.0048415996409
Zm00001d012921	17.1020276747744
Zm00001d012922	35.2641331168767
Zm00001d012923	21.8676863581786
Zm00001d012924	18.4102832869801
Zm00001d012929	15.9709720414392
Zm00001d012930	15.9661440067223
Zm00001d012931	33.5626271223014
Zm00001d012932	17.6630009163499
Zm00001d012933	19.4618659759155
Zm00001d012934	16.5388350617526
Zm00001d012935	32.5577445444738
Zm00001d012936	28.0241329954251
Zm00001d012937	33.286547598674
Zm00001d012938	17.8023486344345
Zm00001d012954	16.6340218423974
Zm00001d012955	19.2920625481218
Zm00001d012957	38.7015213503277
Zm00001d012958	14.8378841637672
Zm00001d012962	16.8103095060428
Zm00001d012963	19.7917103794654
Zm00001d012964	15.8279502574954
Zm00001d012965	18.3660680888522
Zm00001d012966	19.2712103613845
Zm00001d012969	17.3183150991576
Zm00001d012970	20.8012795846286
Zm00001d012972	53.926794779585
Zm00001d012973	44.4960368837617
Zm00001d012974	18.2877445747306
Zm00001d012978	30.8338379569029
Zm00001d012979	17.7328856669017
Zm00001d012981	43.2141880955372
Zm00001d012982	20.8847040020317
Zm00001d012984	11.9745756465755
Zm00001d012988	41.2364340281155
Zm00001d012991	16.6637165212774
Zm00001d012992	21.6874359098626
Zm00001d012993	15.8248397099036
Zm00001d012996	28.5202808925276
Zm00001d012998	38.859588891691
Zm00001d013003	51.0765401397156
Zm00001d013005	17.0438151810799
Zm00001d013006	30.1663163060254
Zm00001d013007	18.4115734996977
Zm00001d013008	13.0691177158255
Zm00001d013009	14.3364580645555
Zm00001d013010	13.9872137769676
Zm00001d013012	18.4623644288131
Zm00001d013013	36.2512744289332
Zm00001d013019	12.3904539488893
Zm00001d013022	63.6481068683783
Zm00001d013023	11.7756646596019
Zm00001d013025	22.1462218057032
Zm00001d013027	11.6758678449583
Zm00001d013028	25.4413224436875
Zm00001d013029	26.6703145081287
Zm00001d013030	23.653164509592
Zm00001d013031	19.6350714632041
Zm00001d013033	39.9480682247081
Zm00001d013034	19.1205746423163
Zm00001d013038	65.9991302173702
Zm00001d013039	58.726071399648
Zm00001d013040	9.25746433620275
Zm00001d013041	18.2797499171281
Zm00001d013042	49.8653940172257
Zm00001d013043	12.1353146425501
Zm00001d013046	16.4610181339532
Zm00001d013047	10.6210768319024
Zm00001d013048	15.0098983997416
Zm00001d013049	14.6443806721855
Zm00001d013052	17.1388636501395
Zm00001d013055	22.9805723619364
Zm00001d013056	17.7587051892004
Zm00001d013057	26.4700261589746
Zm00001d013058	17.6029727548421
Zm00001d013059	14.3448353134668
Zm00001d013060	23.4635200109654
Zm00001d013061	26.5944046275401
Zm00001d013065	25.2673759457657
Zm00001d013066	43.0493930930335
Zm00001d013067	36.0015470977874
Zm00001d013069	28.7926960134525
Zm00001d013071	56.0450792619778
Zm00001d013072	12.4429966609211
Zm00001d013073	20.7963490594863
Zm00001d013074	13.0033500005993
Zm00001d013075	14.6931045540912
Zm00001d013076	22.3961146770262
Zm00001d013077	20.1114100880692
Zm00001d013078	11.693778828696
Zm00001d013079	17.5747553735433
Zm00001d013080	31.6348259656255
Zm00001d013081	33.2286579571891
Zm00001d013082	23.8560966036976
Zm00001d013083	13.713089022446
Zm00001d013086	18.9179117659585
Zm00001d013087	31.8860139745636
Zm00001d013089	73.5119642067624
Zm00001d013092	14.3970422971972
Zm00001d013093	32.5206528202905
Zm00001d013094	10.1901685509694
Zm00001d013095	22.7731785120828
Zm00001d013097	40.6834864604399
Zm00001d013098	26.3176194181445
Zm00001d013099	29.1471526713923
Zm00001d013100	19.2576595756357
Zm00001d013107	21.5096669669133
Zm00001d013108	76.270703862872
Zm00001d013109	38.4088983221014
Zm00001d013111	54.4311324903049
Zm00001d013112	17.0122316290641
Zm00001d013113	25.6007954147452
Zm00001d013116	14.5595679856466
Zm00001d013118	58.0021819099602
Zm00001d013119	36.342874045352
Zm00001d013120	24.7257527471013
Zm00001d013122	15.9152743729912
Zm00001d013126	13.982640349143
Zm00001d013127	51.3410641999698
Zm00001d013128	23.1606368398616
Zm00001d013130	35.3380051473281
Zm00001d013133	101.652966400543
Zm00001d013135	22.7547706932663
Zm00001d013138	22.1280007596976
Zm00001d013139	17.2978644639698
Zm00001d013141	18.103339666883
Zm00001d013143	63.8383365654575
Zm00001d013146	40.2844347003084
Zm00001d013147	18.8642776628948
Zm00001d013150	30.282442876453
Zm00001d013151	31.617606836611
Zm00001d013154	54.4719764559464
Zm00001d013156	11.4793095274604
Zm00001d013159	13.9520865875407
Zm00001d013162	25.3069381583015
Zm00001d013163	29.3733261736162
Zm00001d013168	26.4034969600516
Zm00001d013173	20.5750694077085
Zm00001d013176	16.4433771538131
Zm00001d013177	22.428524401342
Zm00001d013182	48.3695987666222
Zm00001d013184	15.1100105990625
Zm00001d013185	45.2741564362821
Zm00001d013188	33.8244332037263
Zm00001d013191	52.8042326882154
Zm00001d013192	13.2850645188716
Zm00001d013193	80.9248576820884
Zm00001d013195	13.4795893824588
Zm00001d013196	10.6936561100126
Zm00001d013201	12.6403928477364
Zm00001d013202	47.8584896619496
Zm00001d013204	12.6209584520116
Zm00001d013208	50.9785904000792
Zm00001d013209	19.4557909518414
Zm00001d013212	29.9260559610969
Zm00001d013216	26.7336752928128
Zm00001d013217	10.3677280402582
Zm00001d013218	15.8906720914096
Zm00001d013219	20.1457818281695
Zm00001d013220	29.9944619369764
Zm00001d013221	27.7588564655603
Zm00001d013222	41.1175689541069
Zm00001d013223	17.2071451497473
Zm00001d013225	26.4601173493321
Zm00001d013230	26.287710936035
Zm00001d013231	29.1934960757555
Zm00001d013232	47.753191654171
Zm00001d013239	24.2350008157323
Zm00001d013240	25.8870472408571
Zm00001d013241	13.8560619292182
Zm00001d013242	22.0768859034115
Zm00001d013243	16.1082726319269
Zm00001d013245	38.3337076136644
Zm00001d013247	19.9279544138711
Zm00001d013249	13.8906513138576
Zm00001d013250	35.7674965552887
Zm00001d013251	21.3066090402396
Zm00001d013252	18.1133262130076
Zm00001d013253	10.6742291121304
Zm00001d013254	12.1252742287788
Zm00001d013256	28.6389087296584
Zm00001d013257	21.0581263200223
Zm00001d013261	89.6677346361761
Zm00001d013262	17.6238909066521
Zm00001d013263	59.0344664722353
Zm00001d013265	10.2759132302307
Zm00001d013267	16.1502714821003
Zm00001d013268	59.4509257525633
Zm00001d013271	16.8254548814023
Zm00001d013272	16.4029132410376
Zm00001d013273	11.6480830716718
Zm00001d013274	16.2965819655665
Zm00001d013276	21.9608388660551
Zm00001d013277	33.6177894836593
Zm00001d013278	25.6552095163315
Zm00001d013282	19.9287060008114
Zm00001d013283	13.2244486052513
Zm00001d013287	31.1120655650054
Zm00001d013289	31.7715985009716
Zm00001d013290	13.1562244880841
Zm00001d013295	33.6778355147569
Zm00001d013296	24.4243244360341
Zm00001d013300	19.184100283644
Zm00001d013303	23.8828067095793
Zm00001d013304	15.439909699436
Zm00001d013306	25.1953917432189
Zm00001d013307	14.1954832025152
Zm00001d013309	13.0575706347555
Zm00001d013310	13.3488393286793
Zm00001d013313	53.2045589674736
Zm00001d013314	16.5214275241733
Zm00001d013317	15.156494193858
Zm00001d013318	16.6155495647013
Zm00001d013319	21.269113041781
Zm00001d013320	19.4933365920743
Zm00001d013323	54.4451768232617
Zm00001d013324	40.0041885822594
Zm00001d013325	19.9518601806231
Zm00001d013326	50.8952170597931
Zm00001d013329	15.7278266492378
Zm00001d013330	13.519970294836
Zm00001d013331	15.3616324706136
Zm00001d013332	28.6411434663654
Zm00001d013334	15.294814508396
Zm00001d013335	16.0826758962888
Zm00001d013336	10.9891254165749
Zm00001d013339	22.3088874916955
Zm00001d013344	23.1402223580761
Zm00001d013346	30.6344280403814
Zm00001d013348	27.9901693063606
Zm00001d013358	16.4736427172348
Zm00001d013359	22.1220263522299
Zm00001d013360	8.72359557453418
Zm00001d013361	22.7365292385735
Zm00001d013362	14.7396085884585
Zm00001d013367	67.7363782964115
Zm00001d013371	10.7449551216755
Zm00001d013375	14.8360417006684
Zm00001d013376	20.6734140870866
Zm00001d013378	26.7904110539508
Zm00001d013380	18.9172217226033
Zm00001d013383	18.1994268799326
Zm00001d013385	24.787253420974
Zm00001d013389	16.1021058536079
Zm00001d013390	29.4588941005053
Zm00001d013391	12.7219573471423
Zm00001d013392	37.8685714201176
Zm00001d013397	25.6235195932311
Zm00001d013398	21.6624656604584
Zm00001d013399	33.6811252374492
Zm00001d013402	28.0862040453657
Zm00001d013405	17.4453312022678
Zm00001d013406	29.353856108512
Zm00001d013410	98.2116540267124
Zm00001d013411	22.378741001923
Zm00001d013412	25.8175727750936
Zm00001d013415	17.8954707295899
Zm00001d013417	18.0904964297629
Zm00001d013419	18.8803892419121
Zm00001d013420	12.9894196252648
Zm00001d013421	13.7857256168354
Zm00001d013424	9.96632047079396
Zm00001d013425	40.5719529905249
Zm00001d013426	19.5882313040874
Zm00001d013427	18.0488163613264
Zm00001d013428	32.2716839666371
Zm00001d013430	18.9431234999829
Zm00001d013431	15.3599857584058
Zm00001d013432	12.8834811269055
Zm00001d013440	57.6089513918998
